common_name,confidence,aru,date,time,sampling_interval
House Finch,0.3404,EP_aru15,2025-05-01,13:00:00,20250501_13:00:00
Carolina Wren,0.6848,EP_aru15,2025-05-01,13:00:00,20250501_13:00:00
Northern Cardinal,0.5801,EP_aru15,2025-05-01,13:20:00,20250501_13:20:00
Great Crested Flycatcher,0.9345,EP_aru15,2025-05-01,13:20:00,20250501_13:20:00
Carolina Wren,0.5838,EP_aru15,2025-05-01,13:20:00,20250501_13:20:00
Northern Mockingbird,0.3251,EP_aru15,2025-05-01,13:20:00,20250501_13:20:00
Red-headed Woodpecker,0.9538,EP_aru15,2025-05-01,13:20:00,20250501_13:20:00
Tufted Titmouse,0.2873,EP_aru15,2025-05-01,13:20:00,20250501_13:20:00
Yellow-throated Vireo,0.2871,EP_aru15,2025-05-01,13:20:00,20250501_13:20:00
Northern Cardinal,0.5206,EP_aru15,2025-05-01,13:40:00,20250501_13:40:00
House Finch,0.3886,EP_aru15,2025-05-01,13:40:00,20250501_13:40:00
Chimney Swift,0.8642,EP_aru15,2025-05-01,13:40:00,20250501_13:40:00
Great Crested Flycatcher,0.9067,EP_aru15,2025-05-01,13:40:00,20250501_13:40:00
Chimney Swift,0.999,EP_aru15,2025-05-01,14:00:00,20250501_14:00:00
Rose-breasted Grosbeak,0.4212,EP_aru15,2025-05-01,14:00:00,20250501_14:00:00
Eastern Phoebe,0.8874,EP_aru15,2025-05-01,14:00:00,20250501_14:00:00
Scarlet Tanager,0.5138,EP_aru15,2025-05-01,14:00:00,20250501_14:00:00
House Finch,0.3975,EP_aru15,2025-05-01,14:00:00,20250501_14:00:00
Northern Cardinal,0.56,EP_aru15,2025-05-01,14:00:00,20250501_14:00:00
Fish Crow,0.7194,EP_aru15,2025-05-01,14:00:00,20250501_14:00:00
Brown Thrasher,0.4633,EP_aru15,2025-05-01,14:00:00,20250501_14:00:00
Great Crested Flycatcher,0.2533,EP_aru15,2025-05-01,14:20:00,20250501_14:20:00
Chimney Swift,0.7916,EP_aru15,2025-05-01,14:20:00,20250501_14:20:00
Northern Cardinal,0.3565,EP_aru15,2025-05-01,14:20:00,20250501_14:20:00
House Finch,0.9216,EP_aru15,2025-05-01,14:20:00,20250501_14:20:00
American Robin,0.287,EP_aru15,2025-05-01,14:20:00,20250501_14:20:00
Tufted Titmouse,0.3214,EP_aru15,2025-05-01,14:20:00,20250501_14:20:00
Northern Cardinal,0.3045,EP_aru15,2025-05-01,14:40:00,20250501_14:40:00
House Finch,0.4054,EP_aru15,2025-05-01,14:40:00,20250501_14:40:00
Eastern Towhee,0.293,EP_aru15,2025-05-01,14:40:00,20250501_14:40:00
Song Sparrow,0.5137,EP_aru15,2025-05-01,15:00:00,20250501_15:00:00
House Finch,0.3601,EP_aru15,2025-05-01,15:00:00,20250501_15:00:00
Northern Cardinal,0.3227,EP_aru15,2025-05-01,15:00:00,20250501_15:00:00
Chimney Swift,0.732,EP_aru15,2025-05-01,15:00:00,20250501_15:00:00
House Sparrow,0.2532,EP_aru15,2025-05-01,15:00:00,20250501_15:00:00
House Finch,0.42,EP_aru15,2025-05-01,15:20:00,20250501_15:20:00
Eastern Towhee,0.5742,EP_aru15,2025-05-01,15:20:00,20250501_15:20:00
Chimney Swift,0.7543,EP_aru15,2025-05-01,15:20:00,20250501_15:20:00
Cedar Waxwing,0.3903,EP_aru15,2025-05-01,15:40:00,20250501_15:40:00
Chimney Swift,0.9976,EP_aru15,2025-05-01,15:40:00,20250501_15:40:00
Common Nighthawk,0.4336,EP_aru15,2025-05-01,15:40:00,20250501_15:40:00
House Finch,0.8088,EP_aru15,2025-05-01,15:40:00,20250501_15:40:00
Orchard Oriole,0.7157,EP_aru15,2025-05-01,15:40:00,20250501_15:40:00
Scarlet Tanager,0.3105,EP_aru15,2025-05-01,15:40:00,20250501_15:40:00
Rock Pigeon,0.2524,EP_aru15,2025-05-01,15:40:00,20250501_15:40:00
Eastern Towhee,0.3425,EP_aru15,2025-05-01,15:40:00,20250501_15:40:00
Northern Cardinal,0.3225,EP_aru15,2025-05-01,15:40:00,20250501_15:40:00
Tufted Titmouse,0.7172,EP_aru15,2025-05-01,15:40:00,20250501_15:40:00
Song Sparrow,0.308,EP_aru15,2025-05-01,15:40:00,20250501_15:40:00
Carolina Wren,0.417,EP_aru15,2025-05-01,16:00:00,20250501_16:00:00
House Finch,0.2837,EP_aru15,2025-05-01,16:00:00,20250501_16:00:00
Eastern Towhee,0.457,EP_aru15,2025-05-01,16:00:00,20250501_16:00:00
Song Sparrow,0.686,EP_aru15,2025-05-01,16:00:00,20250501_16:00:00
Eastern Towhee,0.4387,EP_aru15,2025-05-01,16:20:00,20250501_16:20:00
Chimney Swift,0.9151,EP_aru15,2025-05-01,16:20:00,20250501_16:20:00
Yellow-billed Cuckoo,0.2569,EP_aru15,2025-05-01,16:20:00,20250501_16:20:00
Northern Cardinal,0.6405,EP_aru15,2025-05-01,16:20:00,20250501_16:20:00
Scarlet Tanager,0.5876,EP_aru15,2025-05-01,16:20:00,20250501_16:20:00
American Robin,0.2818,EP_aru15,2025-05-01,16:20:00,20250501_16:20:00
Indigo Bunting,0.2533,EP_aru15,2025-05-01,16:20:00,20250501_16:20:00
House Sparrow,0.3097,EP_aru15,2025-05-01,16:20:00,20250501_16:20:00
Red-shouldered Hawk,0.2588,EP_aru15,2025-05-01,16:20:00,20250501_16:20:00
Carolina Wren,0.6193,EP_aru15,2025-05-01,16:20:00,20250501_16:20:00
Northern Mockingbird,0.3857,EP_aru15,2025-05-01,16:20:00,20250501_16:20:00
Northern Mockingbird,0.2811,EP_aru15,2025-05-01,16:40:00,20250501_16:40:00
Northern Cardinal,0.8448,EP_aru15,2025-05-01,16:40:00,20250501_16:40:00
House Sparrow,0.302,EP_aru15,2025-05-01,16:40:00,20250501_16:40:00
Carolina Wren,0.2812,EP_aru15,2025-05-01,16:40:00,20250501_16:40:00
House Finch,0.7132,EP_aru15,2025-05-01,16:40:00,20250501_16:40:00
Yellow-throated Vireo,0.3689,EP_aru15,2025-05-01,16:40:00,20250501_16:40:00
Chimney Swift,0.312,EP_aru15,2025-05-01,16:40:00,20250501_16:40:00
Cedar Waxwing,0.2741,EP_aru15,2025-05-01,16:40:00,20250501_16:40:00
Eastern Towhee,0.283,EP_aru15,2025-05-01,17:00:00,20250501_17:00:00
House Finch,0.9806,EP_aru15,2025-05-01,17:00:00,20250501_17:00:00
Scarlet Tanager,0.2594,EP_aru15,2025-05-01,17:00:00,20250501_17:00:00
Northern Mockingbird,0.2579,EP_aru15,2025-05-01,17:00:00,20250501_17:00:00
Chimney Swift,0.4141,EP_aru15,2025-05-01,17:00:00,20250501_17:00:00
Cedar Waxwing,0.6343,EP_aru15,2025-05-01,17:00:00,20250501_17:00:00
Orchard Oriole,0.3288,EP_aru15,2025-05-01,17:00:00,20250501_17:00:00
Great Crested Flycatcher,0.6123,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
Northern Cardinal,0.3881,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
Song Sparrow,0.9786,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
Eastern Towhee,0.3555,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
Northern Flicker,0.8543,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
American Robin,0.636,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
House Finch,0.5182,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
Brown Thrasher,0.7528,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
Carolina Wren,0.3444,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
Summer Tanager,0.3806,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
Rose-breasted Grosbeak,0.2832,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
Northern Mockingbird,0.5129,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
Purple Martin,0.8693,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
Chimney Swift,0.5299,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
White-eyed Vireo,0.5967,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
Tufted Titmouse,0.3585,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
White-breasted Nuthatch,0.3135,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
Red-headed Woodpecker,0.5027,EP_aru15,2025-05-01,17:20:00,20250501_17:20:00
Red-bellied Woodpecker,0.6578,EP_aru15,2025-05-01,17:40:00,20250501_17:40:00
Chimney Swift,0.9634,EP_aru15,2025-05-01,17:40:00,20250501_17:40:00
Mourning Dove,0.6253,EP_aru15,2025-05-01,17:40:00,20250501_17:40:00
Northern Cardinal,0.2731,EP_aru15,2025-05-01,17:40:00,20250501_17:40:00
Carolina Wren,0.7984,EP_aru15,2025-05-01,18:00:00,20250501_18:00:00
Kentucky Warbler,0.2956,EP_aru15,2025-05-01,18:00:00,20250501_18:00:00
Mourning Dove,0.3554,EP_aru15,2025-05-01,18:00:00,20250501_18:00:00
House Finch,0.5201,EP_aru15,2025-05-01,18:00:00,20250501_18:00:00
Chimney Swift,0.3289,EP_aru15,2025-05-01,18:00:00,20250501_18:00:00
Eastern Towhee,0.4096,EP_aru15,2025-05-01,18:00:00,20250501_18:00:00
Mourning Dove,0.3056,EP_aru15,2025-05-01,18:20:00,20250501_18:20:00
Northern Cardinal,0.3783,EP_aru15,2025-05-01,18:20:00,20250501_18:20:00
House Finch,0.33,EP_aru15,2025-05-01,18:20:00,20250501_18:20:00
Chimney Swift,0.7704,EP_aru15,2025-05-01,18:20:00,20250501_18:20:00
Northern Cardinal,0.3831,EP_aru15,2025-05-01,18:40:00,20250501_18:40:00
Northern Cardinal,0.6221,EP_aru15,2025-05-01,19:00:00,20250501_19:00:00
House Finch,0.5422,EP_aru15,2025-05-01,19:00:00,20250501_19:00:00
Northern Cardinal,0.2587,EP_aru15,2025-05-01,19:20:00,20250501_19:20:00
House Finch,0.2688,EP_aru15,2025-05-01,19:20:00,20250501_19:20:00
Chimney Swift,0.6759,EP_aru15,2025-05-01,19:20:00,20250501_19:20:00
Fish Crow,0.6326,EP_aru15,2025-05-01,19:20:00,20250501_19:20:00
Northern Cardinal,0.3217,EP_aru15,2025-05-01,19:40:00,20250501_19:40:00
White-breasted Nuthatch,0.5127,EP_aru15,2025-05-01,19:40:00,20250501_19:40:00
Eastern Towhee,0.3448,EP_aru15,2025-05-01,19:40:00,20250501_19:40:00
Chimney Swift,0.5427,EP_aru15,2025-05-01,19:40:00,20250501_19:40:00
Cedar Waxwing,0.3234,EP_aru15,2025-05-01,19:40:00,20250501_19:40:00
Purple Martin,0.3131,EP_aru15,2025-05-01,19:40:00,20250501_19:40:00
Great Crested Flycatcher,0.8847,EP_aru15,2025-05-01,20:00:00,20250501_20:00:00
Northern Mockingbird,0.3335,EP_aru15,2025-05-01,20:00:00,20250501_20:00:00
Carolina Wren,0.7107,EP_aru15,2025-05-01,20:00:00,20250501_20:00:00
Eastern Towhee,0.4856,EP_aru15,2025-05-01,20:00:00,20250501_20:00:00
American Robin,0.2919,EP_aru15,2025-05-01,20:00:00,20250501_20:00:00
Cedar Waxwing,0.2543,EP_aru15,2025-05-01,20:00:00,20250501_20:00:00
Chimney Swift,0.3068,EP_aru15,2025-05-01,20:00:00,20250501_20:00:00
Rose-breasted Grosbeak,0.2892,EP_aru15,2025-05-01,20:00:00,20250501_20:00:00
Yellow-throated Vireo,0.274,EP_aru15,2025-05-01,20:00:00,20250501_20:00:00
Chimney Swift,0.9797,EP_aru15,2025-05-01,20:20:00,20250501_20:20:00
Northern Mockingbird,0.6586,EP_aru15,2025-05-01,20:20:00,20250501_20:20:00
Rose-breasted Grosbeak,0.2767,EP_aru15,2025-05-01,20:20:00,20250501_20:20:00
White-breasted Nuthatch,0.3647,EP_aru15,2025-05-01,20:20:00,20250501_20:20:00
Eastern Towhee,0.2725,EP_aru15,2025-05-01,20:20:00,20250501_20:20:00
Orchard Oriole,0.2615,EP_aru15,2025-05-01,20:20:00,20250501_20:20:00
Northern Cardinal,0.4489,EP_aru15,2025-05-01,20:20:00,20250501_20:20:00
Great Crested Flycatcher,0.9306,EP_aru15,2025-05-01,20:20:00,20250501_20:20:00
Kentucky Warbler,0.2525,EP_aru15,2025-05-01,20:20:00,20250501_20:20:00
Barred Owl,0.2544,EP_aru15,2025-05-01,21:20:00,20250501_21:20:00
Great Crested Flycatcher,0.267,EP_aru15,2025-05-02,02:00:00,20250502_02:00:00
Northern Cardinal,0.759,EP_aru15,2025-05-02,03:00:00,20250502_03:00:00
Red-eyed Vireo,0.4694,EP_aru15,2025-05-02,03:20:00,20250502_03:20:00
Carolina Wren,0.3282,EP_aru15,2025-05-02,03:40:00,20250502_03:40:00
Scarlet Tanager,0.3625,EP_aru15,2025-05-02,04:00:00,20250502_04:00:00
Tufted Titmouse,0.2529,EP_aru15,2025-05-02,04:00:00,20250502_04:00:00
Eastern Bluebird,0.6771,EP_aru15,2025-05-02,04:00:00,20250502_04:00:00
Red-shouldered Hawk,0.3221,EP_aru15,2025-05-02,04:00:00,20250502_04:00:00
Northern Cardinal,0.2598,EP_aru15,2025-05-02,04:00:00,20250502_04:00:00
American Robin,0.5207,EP_aru15,2025-05-02,04:00:00,20250502_04:00:00
Northern Cardinal,0.8255,EP_aru15,2025-05-02,05:00:00,20250502_05:00:00
Tufted Titmouse,0.4091,EP_aru15,2025-05-02,05:00:00,20250502_05:00:00
American Robin,0.3092,EP_aru15,2025-05-02,05:00:00,20250502_05:00:00
Northern Cardinal,0.283,EP_aru15,2025-05-02,05:20:00,20250502_05:20:00
Ruby-throated Hummingbird,0.2595,EP_aru15,2025-05-02,05:20:00,20250502_05:20:00
Northern Cardinal,0.2841,EP_aru15,2025-05-02,05:40:00,20250502_05:40:00
American Robin,0.2764,EP_aru15,2025-05-02,05:40:00,20250502_05:40:00
Northern Cardinal,0.6159,EP_aru15,2025-05-02,06:00:00,20250502_06:00:00
Northern Cardinal,0.5172,EP_aru15,2025-05-02,06:20:00,20250502_06:20:00
Orchard Oriole,0.2621,EP_aru15,2025-05-02,06:20:00,20250502_06:20:00
Common Yellowthroat,0.4176,EP_aru15,2025-05-02,06:20:00,20250502_06:20:00
Common Grackle,0.4874,EP_aru15,2025-05-02,06:20:00,20250502_06:20:00
Blue-gray Gnatcatcher,0.3328,EP_aru15,2025-05-02,06:20:00,20250502_06:20:00
Chimney Swift,0.5208,EP_aru15,2025-05-02,06:20:00,20250502_06:20:00
Great Crested Flycatcher,0.8514,EP_aru15,2025-05-02,06:40:00,20250502_06:40:00
Northern Cardinal,0.3483,EP_aru15,2025-05-02,06:40:00,20250502_06:40:00
Eastern Towhee,0.268,EP_aru15,2025-05-02,06:40:00,20250502_06:40:00
Eastern Bluebird,0.3317,EP_aru15,2025-05-02,06:40:00,20250502_06:40:00
Chimney Swift,0.2551,EP_aru15,2025-05-02,06:40:00,20250502_06:40:00
Carolina Wren,0.3075,EP_aru15,2025-05-02,06:40:00,20250502_06:40:00
Eastern Towhee,0.2791,EP_aru15,2025-05-02,07:00:00,20250502_07:00:00
Northern Cardinal,0.6071,EP_aru15,2025-05-02,07:00:00,20250502_07:00:00
Great Crested Flycatcher,0.8557,EP_aru15,2025-05-02,07:00:00,20250502_07:00:00
Northern Mockingbird,0.356,EP_aru15,2025-05-02,07:00:00,20250502_07:00:00
American Robin,0.3742,EP_aru15,2025-05-02,07:00:00,20250502_07:00:00
Carolina Wren,0.4882,EP_aru15,2025-05-02,07:00:00,20250502_07:00:00
Red-eyed Vireo,0.2604,EP_aru15,2025-05-02,07:00:00,20250502_07:00:00
Red-headed Woodpecker,0.91,EP_aru15,2025-05-02,07:00:00,20250502_07:00:00
Brown Thrasher,0.6971,EP_aru15,2025-05-02,07:00:00,20250502_07:00:00
Common Grackle,0.2661,EP_aru15,2025-05-02,07:00:00,20250502_07:00:00
House Sparrow,0.7068,EP_aru15,2025-05-02,07:00:00,20250502_07:00:00
Carolina Wren,0.4753,EP_aru15,2025-05-02,07:20:00,20250502_07:20:00
Eastern Towhee,0.3411,EP_aru15,2025-05-02,07:20:00,20250502_07:20:00
Chimney Swift,0.3809,EP_aru15,2025-05-02,07:20:00,20250502_07:20:00
House Finch,0.9909,EP_aru15,2025-05-02,07:20:00,20250502_07:20:00
Northern Cardinal,0.6364,EP_aru15,2025-05-02,07:20:00,20250502_07:20:00
Orchard Oriole,0.2522,EP_aru15,2025-05-02,07:20:00,20250502_07:20:00
Cedar Waxwing,0.3974,EP_aru15,2025-05-02,07:20:00,20250502_07:20:00
House Finch,0.9489,EP_aru15,2025-05-02,07:40:00,20250502_07:40:00
Northern Cardinal,0.533,EP_aru15,2025-05-02,07:40:00,20250502_07:40:00
Baltimore Oriole,0.4754,EP_aru15,2025-05-02,07:40:00,20250502_07:40:00
Great Crested Flycatcher,0.846,EP_aru15,2025-05-02,07:40:00,20250502_07:40:00
Northern Mockingbird,0.4062,EP_aru15,2025-05-02,07:40:00,20250502_07:40:00
Cedar Waxwing,0.6023,EP_aru15,2025-05-02,07:40:00,20250502_07:40:00
Great Crested Flycatcher,0.7025,EP_aru15,2025-05-02,08:00:00,20250502_08:00:00
Eastern Bluebird,0.5005,EP_aru15,2025-05-02,08:00:00,20250502_08:00:00
